year	toc	abx	abx_desc	abx_atc	country	did
2009	ACHC	J01M	Quinolone antibacterials	J01M	Hungary	2.05
2009	ACHC	J01M	Quinolone antibacterials	J01M	Ireland	1.05
2009	ACHC	J01M	Quinolone antibacterials	J01M	Latvia	1.23
2009	ACHC	J01M	Quinolone antibacterials	J01M	Lithuania	1.23
2009	ACHC	J01M	Quinolone antibacterials	J01M	Luxembourg	3.1
2009	ACHC	J01M	Quinolone antibacterials	J01M	Malta	1.84
2009	ACHC	J01M	Quinolone antibacterials	J01M	Norway	0.61
2009	ACHC	J01M	Quinolone antibacterials	J01M	Portugal	3.12
2009	ACHC	J01M	Quinolone antibacterials	J01M	Romania	1.59
2009	ACHC	J01M	Quinolone antibacterials	J01M	Slovakia	2.36
2009	ACHC	J01M	Quinolone antibacterials	J01M	Slovenia	1.34
2009	ACHC	J01M	Quinolone antibacterials	J01M	Sweden	0.94
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Belgium	0.27
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Bulgaria	0.32
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Croatia	0.83
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Cyprus	1.5
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Estonia	0.28
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Finland	0.12
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	France	0.6
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Greece	0.45
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Hungary	0.42
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Latvia	0.25
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Lithuania	0.34
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Luxembourg	0.26
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Malta	0.31
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Portugal	0.24
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Romania	0.29
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Slovakia	0.36
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Slovenia	0.32
2009	ACHC	First-generation quinolones	First-generation quinolones	J01M	Sweden	0.05
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Belgium	1.77
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Bulgaria	1.7
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Croatia	0.67
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Cyprus	2.46
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Denmark	0.72
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Estonia	0.75
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Finland	1.01
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	France	1.55
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Greece	2.21
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Hungary	1.55
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Ireland	0.99
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Latvia	0.95
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Lithuania	0.88
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Luxembourg	2.3
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Malta	1.36
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Norway	0.61
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Portugal	2.32
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Romania	1.26
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Slovakia	1.98
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Slovenia	0.87
2009	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Sweden	0.87
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Belgium	0.823
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Bulgaria	0.077
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Croatia	0.127
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Cyprus	0.17
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Denmark	0.043
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Estonia	0.009
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Finland	0.122
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	France	0.169
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Greece	0.273
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Hungary	0.083
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Ireland	0.063
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Latvia	0.022
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Lithuania	0.015
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Luxembourg	0.532
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Malta	0.161
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Norway	0.001
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Portugal	0.565
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Romania	0.047
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Slovakia	0.024
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Slovenia	0.145
2009	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Sweden	0.017
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Belgium	2.87
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Bulgaria	2.09
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Croatia	1.63
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Cyprus	4.13
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Denmark	0.76
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Estonia	1.04
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Finland	1.25
2009	ACHC	J01MA	Fluoroquinolones	J01MA	France	2.24
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Greece	2.94
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Hungary	2.02
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Ireland	1.05
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Latvia	1.18
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Lithuania	1.13
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Luxembourg	3.1
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Malta	1.84
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Norway	0.61
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Portugal	3.12
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Romania	1.59
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Slovakia	2.36
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Slovenia	1.33
2009	ACHC	J01MA	Fluoroquinolones	J01MA	Sweden	0.94
2009	ACHC	J01MB	Other quinolones	J01MB	France	0.0758
2009	ACHC	J01MB	Other quinolones	J01MB	Hungary	0.0329
2009	ACHC	J01MB	Other quinolones	J01MB	Latvia	0.0454
2009	ACHC	J01MB	Other quinolones	J01MB	Lithuania	0.1
2009	ACHC	J01MB	Other quinolones	J01MB	Romania	0.0029
2009	ACHC	J01MB	Other quinolones	J01MB	Slovenia	0.0077
2009	ACHC	J01X	Other antibacterials	J01X	Belgium	2.63
2009	ACHC	J01X	Other antibacterials	J01X	Bulgaria	0.08
2009	ACHC	J01X	Other antibacterials	J01X	Croatia	0.82
2009	ACHC	J01X	Other antibacterials	J01X	Cyprus	0.45
2009	ACHC	J01X	Other antibacterials	J01X	Denmark	0.66
2009	ACHC	J01X	Other antibacterials	J01X	Estonia	0.56
2009	ACHC	J01X	Other antibacterials	J01X	Finland	2.69
2009	ACHC	J01X	Other antibacterials	J01X	France	0.69
2009	ACHC	J01X	Other antibacterials	J01X	Greece	0.68
2009	ACHC	J01X	Other antibacterials	J01X	Hungary	0.18
2009	ACHC	J01X	Other antibacterials	J01X	Ireland	0.26
2009	ACHC	J01X	Other antibacterials	J01X	Latvia	0.39
2009	ACHC	J01X	Other antibacterials	J01X	Lithuania	2.73
2009	ACHC	J01X	Other antibacterials	J01X	Luxembourg	1.33
2009	ACHC	J01X	Other antibacterials	J01X	Malta	0.3
2009	ACHC	J01X	Other antibacterials	J01X	Norway	2.98
2009	ACHC	J01X	Other antibacterials	J01X	Portugal	1.04
2009	ACHC	J01X	Other antibacterials	J01X	Romania	0.08
2009	ACHC	J01X	Other antibacterials	J01X	Slovakia	0.1
2009	ACHC	J01X	Other antibacterials	J01X	Slovenia	0.09
2009	ACHC	J01X	Other antibacterials	J01X	Sweden	1.84
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Belgium	0.043
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Bulgaria	0.008
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Croatia	0.031
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Cyprus	0.037
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Denmark	0.022
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Estonia	0.009
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Finland	0.034
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Greece	0.111
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Ireland	0.054
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Latvia	0.012
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Lithuania	0.007
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Luxembourg	0.035
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Malta	0.028
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Norway	0.011
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Slovakia	0.011
2009	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Sweden	0.018
2009	ACHC	J01XB	Polymyxins	J01XB	Belgium	0.0236
2009	ACHC	J01XB	Polymyxins	J01XB	Croatia	3e-4
2009	ACHC	J01XB	Polymyxins	J01XB	Cyprus	0.0135
2009	ACHC	J01XB	Polymyxins	J01XB	Denmark	0.0255
2009	ACHC	J01XB	Polymyxins	J01XB	Estonia	2e-4
2009	ACHC	J01XB	Polymyxins	J01XB	France	0.0247
2009	ACHC	J01XB	Polymyxins	J01XB	Greece	0.0695
2009	ACHC	J01XB	Polymyxins	J01XB	Hungary	0.002
2009	ACHC	J01XB	Polymyxins	J01XB	Ireland	0.0866
2009	ACHC	J01XB	Polymyxins	J01XB	Luxembourg	0.0059
2009	ACHC	J01XB	Polymyxins	J01XB	Malta	0.0041
2009	ACHC	J01XB	Polymyxins	J01XB	Norway	0.0046
2009	ACHC	J01XB	Polymyxins	J01XB	Romania	0.0084
2009	ACHC	J01XB	Polymyxins	J01XB	Slovakia	0.0279
2009	ACHC	J01XB	Polymyxins	J01XB	Sweden	0.0016
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Cyprus	0.001
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Denmark	0.021
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Finland	0.008
2009	ACHC	J01XC	Steroid antibacterials	J01XC	France	0.107
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Greece	0.051
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Ireland	0.025
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Luxembourg	0.001
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Malta	0.004
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Norway	0.004
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Portugal	0.062
2009	ACHC	J01XC	Steroid antibacterials	J01XC	Sweden	0.025
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Bulgaria	0.06
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Croatia	0.05
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Cyprus	0.09
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Denmark	0.09
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Estonia	0.04
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Greece	0.14
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Ireland	0.05
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Latvia	0.1
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Lithuania	1.44
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Luxembourg	0.04
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Malta	0.07
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Norway	0.07
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Romania	0.06
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Slovakia	0.03
2009	ACHC	J01XD	Imidazole derivatives	J01XD	Sweden	0.03
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Belgium	2.39
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Croatia	0.74
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Cyprus	0.28
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Denmark	0.5
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Estonia	0.52
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Finland	0.68
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	France	0.35
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Greece	0.26
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Hungary	0.1
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Ireland	0.02
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Latvia	0.22
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Lithuania	1.2
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Luxembourg	1.17
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Malta	0.19
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Norway	0.31
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Portugal	0.79
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Slovenia	0.01
2009	ACHC	J01XE	Nitrofuran derivatives	J01XE	Sweden	0.34
2009	ACHC	J01XX	Other antibacterials	J01XX	Belgium	0.15
2009	ACHC	J01XX	Other antibacterials	J01XX	Cyprus	0.03
2009	ACHC	J01XX	Other antibacterials	J01XX	Denmark	0.01
2009	ACHC	J01XX	Other antibacterials	J01XX	Finland	1.96
2009	ACHC	J01XX	Other antibacterials	J01XX	France	0.12
2009	ACHC	J01XX	Other antibacterials	J01XX	Greece	0.04
2009	ACHC	J01XX	Other antibacterials	J01XX	Hungary	0.04
2009	ACHC	J01XX	Other antibacterials	J01XX	Ireland	0.02
2009	ACHC	J01XX	Other antibacterials	J01XX	Latvia	0.06
2009	ACHC	J01XX	Other antibacterials	J01XX	Lithuania	0.09
2009	ACHC	J01XX	Other antibacterials	J01XX	Luxembourg	0.07
2009	ACHC	J01XX	Other antibacterials	J01XX	Norway	2.58
2009	ACHC	J01XX	Other antibacterials	J01XX	Portugal	0.13
2009	ACHC	J01XX	Other antibacterials	J01XX	Slovakia	0.03
2009	ACHC	J01XX	Other antibacterials	J01XX	Sweden	1.43
2009	ACHC	J02	Antimycotics for systemic use	J02	Belgium	1.65
2009	ACHC	J02	Antimycotics for systemic use	J02	Bulgaria	0.63
2009	ACHC	J02	Antimycotics for systemic use	J02	Croatia	0.34
2009	ACHC	J02	Antimycotics for systemic use	J02	Cyprus	0.83
2009	ACHC	J02	Antimycotics for systemic use	J02	Denmark	0.66
2009	ACHC	J02	Antimycotics for systemic use	J02	Estonia	0.35
2009	ACHC	J02	Antimycotics for systemic use	J02	Finland	0.41
2009	ACHC	J02	Antimycotics for systemic use	J02	France	0.35
2009	ACHC	J02	Antimycotics for systemic use	J02	Greece	1.78
2009	ACHC	J02	Antimycotics for systemic use	J02	Hungary	0.52
2009	ACHC	J02	Antimycotics for systemic use	J02	Latvia	0.25
2009	ACHC	J02	Antimycotics for systemic use	J02	Lithuania	0.22
2009	ACHC	J02	Antimycotics for systemic use	J02	Luxembourg	1.67
2009	ACHC	J02	Antimycotics for systemic use	J02	Malta	0.15
2009	ACHC	J02	Antimycotics for systemic use	J02	Norway	0.2
2009	ACHC	J02	Antimycotics for systemic use	J02	Portugal	0.81
2009	ACHC	J02	Antimycotics for systemic use	J02	Romania	0.28
2009	ACHC	J02	Antimycotics for systemic use	J02	Slovakia	0.71
2009	ACHC	J02	Antimycotics for systemic use	J02	Slovenia	0.29
2009	ACHC	J02	Antimycotics for systemic use	J02	Sweden	0.24
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Belgium	1.65
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Bulgaria	0.63
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Croatia	0.34
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Cyprus	0.83
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Denmark	0.66
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Estonia	0.35
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Finland	0.41
2009	ACHC	J02A	Antimycotics for systemic use	J02A	France	0.35
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Greece	1.78
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Hungary	0.52
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Latvia	0.25
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Lithuania	0.22
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Luxembourg	1.67
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Malta	0.15
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Norway	0.2
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Portugal	0.81
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Romania	0.28
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Slovakia	0.71
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Slovenia	0.29
2009	ACHC	J02A	Antimycotics for systemic use	J02A	Sweden	0.24
2009	ACHC	J02AA	Antibiotics	J02AA	Belgium	9e-4
2009	ACHC	J02AA	Antibiotics	J02AA	Croatia	5e-4
2009	ACHC	J02AA	Antibiotics	J02AA	Cyprus	0.026
2009	ACHC	J02AA	Antibiotics	J02AA	Denmark	0.0014
2009	ACHC	J02AA	Antibiotics	J02AA	Estonia	2e-4
2009	ACHC	J02AA	Antibiotics	J02AA	Finland	5e-4
2009	ACHC	J02AA	Antibiotics	J02AA	Greece	0.0048
2009	ACHC	J02AA	Antibiotics	J02AA	Luxembourg	0.0045
2009	ACHC	J02AA	Antibiotics	J02AA	Norway	0.0034
2009	ACHC	J02AA	Antibiotics	J02AA	Slovakia	0.0044
2009	ACHC	J02AA	Antibiotics	J02AA	Sweden	4e-4
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Belgium	0.084
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Bulgaria	0.365
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Croatia	0.01
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Cyprus	0.261
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Denmark	0.032
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Estonia	0.121
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Finland	0.035
2009	ACHC	J02AB	Imidazole derivatives	J02AB	France	0.061
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Greece	0.11
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Hungary	0.152
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Latvia	0.103
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Lithuania	0.08
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Luxembourg	0.042
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Malta	0.006
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Norway	0.029
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Portugal	0.051
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Romania	0.127
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Slovakia	0.249
2009	ACHC	J02AB	Imidazole derivatives	J02AB	Sweden	0.016
2009	ACHC	J02AC	Triazole derivatives	J02AC	Belgium	1.57
2009	ACHC	J02AC	Triazole derivatives	J02AC	Bulgaria	0.26
2009	ACHC	J02AC	Triazole derivatives	J02AC	Croatia	0.33
2009	ACHC	J02AC	Triazole derivatives	J02AC	Cyprus	0.53
2009	ACHC	J02AC	Triazole derivatives	J02AC	Denmark	0.63
2009	ACHC	J02AC	Triazole derivatives	J02AC	Estonia	0.23
2009	ACHC	J02AC	Triazole derivatives	J02AC	Finland	0.37
2009	ACHC	J02AC	Triazole derivatives	J02AC	France	0.27
2009	ACHC	J02AC	Triazole derivatives	J02AC	Greece	1.66
2009	ACHC	J02AC	Triazole derivatives	J02AC	Hungary	0.37
2009	ACHC	J02AC	Triazole derivatives	J02AC	Latvia	0.15
2009	ACHC	J02AC	Triazole derivatives	J02AC	Lithuania	0.14
2009	ACHC	J02AC	Triazole derivatives	J02AC	Luxembourg	1.62
2009	ACHC	J02AC	Triazole derivatives	J02AC	Malta	0.14
2009	ACHC	J02AC	Triazole derivatives	J02AC	Norway	0.16
2009	ACHC	J02AC	Triazole derivatives	J02AC	Portugal	0.76
2009	ACHC	J02AC	Triazole derivatives	J02AC	Romania	0.15
2009	ACHC	J02AC	Triazole derivatives	J02AC	Slovakia	0.45
2009	ACHC	J02AC	Triazole derivatives	J02AC	Slovenia	0.29
2009	ACHC	J02AC	Triazole derivatives	J02AC	Sweden	0.22
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	Croatia	2e-4
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	Cyprus	0.0071
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	Denmark	0.0016
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	Finland	0.0017
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	France	0.0059
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	Greece	0.0078
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	Lithuania	1e-4
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	Norway	0.0035
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	Romania	0.001
2009	ACHC	J02AX	Other antimycotics for systemic use	J02AX	Slovakia	7e-4
2009	ACHC	J05	Antivirals for systemic use	J05	Belgium	1.66
2009	ACHC	J05	Antivirals for systemic use	J05	Croatia	0.64
2009	ACHC	J05	Antivirals for systemic use	J05	Cyprus	1.27
2009	ACHC	J05	Antivirals for systemic use	J05	Denmark	1.41
2009	ACHC	J05	Antivirals for systemic use	J05	Estonia	1.79
2009	ACHC	J05	Antivirals for systemic use	J05	Finland	1.02
2009	ACHC	J05	Antivirals for systemic use	J05	France	4.03
2009	ACHC	J05	Antivirals for systemic use	J05	Greece	1.75
2009	ACHC	J05	Antivirals for systemic use	J05	Hungary	0.55
2009	ACHC	J05	Antivirals for systemic use	J05	Latvia	4.97
2009	ACHC	J05	Antivirals for systemic use	J05	Lithuania	0.28
2009	ACHC	J05	Antivirals for systemic use	J05	Luxembourg	2.32
2009	ACHC	J05	Antivirals for systemic use	J05	Malta	0.47
2009	ACHC	J05	Antivirals for systemic use	J05	Norway	1.98
2009	ACHC	J05	Antivirals for systemic use	J05	Portugal	4.1
2009	ACHC	J05	Antivirals for systemic use	J05	Romania	0.78
2009	ACHC	J05	Antivirals for systemic use	J05	Slovenia	0.38
2009	ACHC	J05	Antivirals for systemic use	J05	Sweden	1.2
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Croatia	0.4
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Cyprus	0.37
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Denmark	0.13
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Estonia	0.14
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Finland	0.36
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	France	0.29
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Greece	0.7
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Hungary	0.09
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Latvia	2.36
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Lithuania	0.13
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Luxembourg	0.01
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Norway	0.99
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Slovenia	0.03
2009	ACHC	Substances used for the treatment of influenza	Substances used for the treatment of influenza	J05	Sweden	0.08
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Belgium	0.041
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Cyprus	0.053
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Estonia	0.164
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Finland	0.034
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	France	0.132
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Greece	0.086
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Hungary	0.095
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Lithuania	0.048
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Luxembourg	0.079
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Norway	0.063
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Romania	0.139
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Slovenia	0.05
2009	ACHC	Substances used for the treatment of hepatitis C antivirals	Substances used for the treatment of hepatitis C antivirals	J05	Sweden	0.072
2009	ACHC	Substances used for the treatment of herpetic infections	Substances used for the treatment of herpetic infections	J05	Belgium	0.08
2009	ACHC	Substances used for the treatment of herpetic infections	Substances used for the treatment of herpetic infections	J05	Croatia	0.105
2009	ACHC	Substances used for the treatment of herpetic infections	Substances used for the treatment of herpetic infections	J05	Cyprus	0.181
2009	ACHC	Substances used for the treatment of herpetic infections	Substances used for the treatment of herpetic infections	J05	Denmark	0.393
2009	ACHC	Substances used for the treatment of herpetic infections	Substances used for the treatment of herpetic infections	J05	Estonia	0.091
2009	ACHC	Substances used for the treatment of herpetic infections	Substances used for the treatment of herpetic infections	J05	Finland	0.286
